time;vehicle;bicycle;person;site;cameraCode
2023-11-25T00:00:00Z;2;0;35;ConsellDeCent EnriqueGranados;110_6
2023-11-25T00:00:00Z;1;1;32;ConsellDeCent EnriqueGranados;110_6
2023-11-25T00:00:00Z;2;0;36;ConsellDeCent EnriqueGranados;110_6
2023-12-02T06:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:30:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:30:01Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:30:22Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:30:27Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:35:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:35:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:35:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:35:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:35:15Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:35:15Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:35:46Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:35:46Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:40:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-12-02T06:40:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:40:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:40:30Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:40:30Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:40:47Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:40:47Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:40:48Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:40:48Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:45:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T06:45:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:45:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-12-02T06:45:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:45:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T06:45:02Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:45:02Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:45:03Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:45:03Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:50:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T06:50:00Z;1;0;0;Valencia Rocafort;110_1
2023-12-02T06:50:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:50:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T06:50:04Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:50:04Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:50:08Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:50:08Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:50:09Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:50:09Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:50:09Z;0;0;0;ConsellDeCent Girona;110_8
2023-12-02T06:55:00Z;1;0;0;Valencia Girona;110_3
2023-12-02T06:55:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
2023-12-02T06:55:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T06:55:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2023-11-24T06:55:03Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-24T06:55:03Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-12-02T06:55:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:55:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T06:55:22Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:55:22Z;0;0;0;ConsellDeCent Girona;110_8
2023-12-02T06:55:22Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T06:55:36Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T06:55:36Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:00:00Z;0;0;4;ConsellDeCent Girona;110_8
2023-12-02T07:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:00:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:00:00Z;1;0;0;Valencia Girona;110_3
2023-12-02T07:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:00:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-24T07:00:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:00:13Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:00:13Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:00:32Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:00:32Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:00:37Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:00:37Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:05:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-12-02T07:05:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:05:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:05:00Z;0;1;1;ConsellDeCent EnriqueGranados;110_6
