time;vehicle;bicycle;person;site;cameraCode
2022-09-07T04:25:00Z;15;1;6;Valencia EnriqueGranados;110_2
2022-09-07T04:25:00Z;16;1;31;Valencia Girona;110_3
2022-09-07T04:25:00Z;1;0;3;ConsellDeCent Girona;110_8
2022-09-07T04:25:00Z;2;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:30:00Z;0;0;3;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:30:00Z;15;3;39;Valencia Girona;110_3
2022-09-07T04:30:00Z;13;0;5;ConsellDeCent EnriqueGranados;110_6
2022-09-07T04:30:00Z;60;0;8;Valencia Rocafort;110_1
2022-09-07T04:30:00Z;10;2;2;Valencia EnriqueGranados;110_2
2022-09-07T04:30:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:30:00Z;26;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T04:35:00Z;39;0;8;ConsellDeCent Rocafort;110_4
2022-09-07T04:35:00Z;1;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:35:00Z;12;0;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T04:35:00Z;7;0;2;Valencia EnriqueGranados;110_2
2022-09-07T04:35:00Z;25;0;3;Valencia Rocafort;110_1
2022-09-07T04:35:00Z;6;1;23;Valencia Girona;110_3
2022-09-07T04:35:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:40:00Z;26;0;3;Valencia Rocafort;110_1
2022-09-07T04:40:00Z;19;2;5;Valencia EnriqueGranados;110_2
2022-09-07T04:40:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:40:00Z;35;2;2;ConsellDeCent Rocafort;110_4
2022-09-07T04:40:00Z;12;0;28;Valencia Girona;110_3
2022-09-07T04:40:00Z;2;0;3;ConsellDeCent EnriqueGranados;110_6
2022-09-07T04:40:00Z;1;2;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:45:00Z;10;1;24;Valencia Girona;110_3
2022-09-07T04:45:00Z;43;0;6;Valencia Rocafort;110_1
2022-09-07T04:45:00Z;25;0;1;ConsellDeCent EnriqueGranados;110_6
2022-09-07T04:45:00Z;25;1;5;ConsellDeCent Rocafort;110_4
2022-09-07T04:45:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:45:00Z;2;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:45:00Z;13;0;2;Valencia EnriqueGranados;110_2
2022-09-07T04:50:00Z;17;1;10;ConsellDeCent EnriqueGranados;110_6
2022-09-07T04:50:00Z;53;1;12;Valencia Rocafort;110_1
2022-09-07T04:50:00Z;36;0;2;ConsellDeCent Rocafort;110_4
2022-09-07T04:50:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:50:00Z;10;1;23;Valencia Girona;110_3
2022-09-07T04:50:00Z;0;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:50:00Z;11;1;2;Valencia EnriqueGranados;110_2
2022-09-07T04:55:00Z;28;3;4;ConsellDeCent Rocafort;110_4
2022-09-07T04:55:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T04:55:00Z;14;0;21;Valencia Girona;110_3
2022-09-07T04:55:00Z;8;0;0;Valencia EnriqueGranados;110_2
2022-09-07T04:55:00Z;31;0;5;Valencia Rocafort;110_1
2022-09-07T04:55:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T04:55:00Z;13;0;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:00:00Z;32;0;4;Valencia Rocafort;110_1
2022-09-07T05:00:00Z;6;1;2;Valencia EnriqueGranados;110_2
2022-09-07T05:00:00Z;16;1;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:00:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:00:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:00:00Z;19;3;22;Valencia Girona;110_3
2022-09-07T05:00:00Z;16;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T05:05:00Z;0;1;7;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:05:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:05:00Z;8;0;34;Valencia Girona;110_3
2022-09-07T05:05:00Z;18;0;2;Valencia Rocafort;110_1
2022-09-07T05:05:00Z;26;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T05:05:00Z;16;1;1;Valencia EnriqueGranados;110_2
2022-09-07T05:05:00Z;11;0;2;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:10:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:10:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:10:00Z;44;2;3;ConsellDeCent Rocafort;110_4
2022-09-07T05:10:00Z;13;0;34;Valencia Girona;110_3
2022-09-07T05:10:00Z;15;0;2;Valencia Rocafort;110_1
2022-09-07T05:10:00Z;15;0;1;Valencia EnriqueGranados;110_2
2022-09-07T05:10:00Z;20;8;10;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:15:00Z;3;0;25;Valencia Girona;110_3
2022-09-07T05:15:00Z;9;0;1;Valencia EnriqueGranados;110_2
2022-09-07T05:15:00Z;19;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T05:15:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:15:00Z;0;1;9;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:15:00Z;3;6;7;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:15:00Z;0;0;0;Valencia Rocafort;110_1
2022-09-07T05:20:00Z;1;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:20:00Z;13;0;0;Valencia EnriqueGranados;110_2
2022-09-07T05:20:00Z;12;0;32;Valencia Girona;110_3
2022-09-07T05:20:00Z;14;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T05:20:00Z;45;0;1;Valencia Rocafort;110_1
2022-09-07T05:20:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:20:00Z;25;7;7;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:25:00Z;7;0;23;Valencia Girona;110_3
2022-09-07T05:25:00Z;7;0;1;Valencia EnriqueGranados;110_2
2022-09-07T05:25:00Z;31;0;0;Valencia Rocafort;110_1
2022-09-07T05:25:00Z;12;0;2;ConsellDeCent Rocafort;110_4
2022-09-07T05:25:00Z;0;1;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:25:00Z;15;8;3;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:25:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:30:00Z;11;1;38;Valencia Girona;110_3
2022-09-07T05:30:00Z;27;0;0;Valencia Rocafort;110_1
2022-09-07T05:30:00Z;16;1;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:30:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:30:00Z;18;0;4;Valencia EnriqueGranados;110_2
2022-09-07T05:30:00Z;21;1;3;ConsellDeCent Rocafort;110_4
2022-09-07T05:30:00Z;0;0;3;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:35:00Z;0;2;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:35:00Z;2;0;1;ConsellDeCent Girona;110_8
2022-09-07T05:35:00Z;7;0;2;Valencia EnriqueGranados;110_2
2022-09-07T05:35:00Z;16;2;2;ConsellDeCent Rocafort;110_4
2022-09-07T05:35:00Z;12;2;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:35:00Z;7;0;33;Valencia Girona;110_3
2022-09-07T05:35:00Z;22;0;1;Valencia Rocafort;110_1
2022-09-07T05:40:00Z;9;0;1;Valencia EnriqueGranados;110_2
2022-09-07T05:40:00Z;45;0;2;Valencia Rocafort;110_1
2022-09-07T05:40:00Z;24;1;1;ConsellDeCent Rocafort;110_4
2022-09-07T05:40:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:40:00Z;14;5;24;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:40:00Z;1;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:40:00Z;9;0;1;Valencia Girona;110_3
2022-09-07T05:45:00Z;7;3;15;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:45:00Z;12;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T05:45:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:45:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:45:00Z;45;0;1;Valencia Rocafort;110_1
2022-09-07T05:45:00Z;5;0;0;Valencia EnriqueGranados;110_2
2022-09-07T05:45:00Z;11;0;38;Valencia Girona;110_3
2022-09-07T05:50:00Z;8;0;24;Valencia Girona;110_3
2022-09-07T05:50:00Z;0;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:50:00Z;10;0;5;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:50:00Z;0;0;5;ConsellDeCent CompteBorrell;110_5
2022-09-07T05:50:00Z;26;0;1;Valencia Rocafort;110_1
2022-09-07T05:50:00Z;6;0;0;Valencia EnriqueGranados;110_2
2022-09-07T05:50:00Z;14;0;3;ConsellDeCent Rocafort;110_4
2022-09-07T05:55:00Z;10;0;0;Valencia EnriqueGranados;110_2
2022-09-07T05:55:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T05:55:00Z;26;0;2;Valencia Rocafort;110_1
2022-09-07T05:55:00Z;25;0;5;ConsellDeCent Rocafort;110_4
2022-09-07T05:55:00Z;18;1;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T05:55:00Z;14;0;39;Valencia Girona;110_3
2022-09-07T05:55:00Z;1;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:00:00Z;12;0;1;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:00:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:00:00Z;9;1;1;Valencia EnriqueGranados;110_2
2022-09-07T06:00:00Z;3;0;22;Valencia Girona;110_3
2022-09-07T06:00:00Z;26;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T06:00:00Z;1;0;0;ConsellDeCent Girona;110_8
2022-09-07T06:00:00Z;50;0;3;Valencia Rocafort;110_1
2022-09-07T06:05:00Z;11;3;22;Valencia Girona;110_3
2022-09-07T06:05:00Z;15;0;1;Valencia EnriqueGranados;110_2
2022-09-07T06:05:00Z;13;3;8;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:05:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T06:05:00Z;30;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T06:05:00Z;47;0;3;Valencia Rocafort;110_1
2022-09-07T06:05:00Z;0;0;6;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:10:00Z;16;0;0;ConsellDeCent Rocafort;110_4
2022-09-07T06:10:00Z;4;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:10:00Z;9;1;38;Valencia Girona;110_3
2022-09-07T06:10:00Z;36;0;2;Valencia Rocafort;110_1
2022-09-07T06:10:00Z;12;0;1;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:10:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T06:10:00Z;11;0;0;Valencia EnriqueGranados;110_2
2022-09-07T06:15:00Z;35;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T06:15:00Z;12;0;1;Valencia EnriqueGranados;110_2
2022-09-07T06:15:00Z;1;0;1;ConsellDeCent Girona;110_8
2022-09-07T06:15:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:15:00Z;10;0;25;Valencia Girona;110_3
2022-09-07T06:15:00Z;70;0;14;Valencia Rocafort;110_1
2022-09-07T06:15:00Z;16;2;13;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:20:00Z;0;0;4;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:20:00Z;15;1;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:20:00Z;2;0;2;ConsellDeCent Girona;110_8
2022-09-07T06:20:00Z;5;0;25;Valencia Girona;110_3
2022-09-07T06:20:00Z;62;0;7;Valencia Rocafort;110_1
2022-09-07T06:20:00Z;9;0;0;Valencia EnriqueGranados;110_2
2022-09-07T06:20:00Z;21;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T06:25:00Z;7;0;19;Valencia Girona;110_3
2022-09-07T06:25:00Z;46;0;4;ConsellDeCent Rocafort;110_4
2022-09-07T06:25:00Z;8;0;0;Valencia EnriqueGranados;110_2
2022-09-07T06:25:00Z;40;0;8;Valencia Rocafort;110_1
2022-09-07T06:25:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:25:00Z;16;4;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:25:00Z;1;0;2;ConsellDeCent Girona;110_8
2022-09-07T06:30:00Z;16;10;3;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:30:00Z;0;0;1;ConsellDeCent Girona;110_8
2022-09-07T06:30:00Z;46;0;6;Valencia Rocafort;110_1
2022-09-07T06:30:00Z;18;0;2;ConsellDeCent Rocafort;110_4
2022-09-07T06:30:00Z;7;1;2;Valencia EnriqueGranados;110_2
2022-09-07T06:30:00Z;12;2;39;Valencia Girona;110_3
2022-09-07T06:30:00Z;2;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:35:00Z;15;0;0;Valencia EnriqueGranados;110_2
2022-09-07T06:35:00Z;47;1;8;Valencia Rocafort;110_1
2022-09-07T06:35:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:35:00Z;3;0;2;ConsellDeCent Girona;110_8
2022-09-07T06:35:00Z;11;1;2;Valencia Girona;110_3
2022-09-07T06:35:00Z;16;3;2;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:35:00Z;44;1;4;ConsellDeCent Rocafort;110_4
2022-09-07T06:40:00Z;36;1;6;ConsellDeCent Rocafort;110_4
2022-09-07T06:40:00Z;0;2;6;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:40:00Z;37;0;1;Valencia Rocafort;110_1
2022-09-07T06:40:00Z;9;0;25;Valencia Girona;110_3
2022-09-07T06:40:00Z;15;0;2;Valencia EnriqueGranados;110_2
2022-09-07T06:40:00Z;7;1;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:40:00Z;2;0;5;ConsellDeCent Girona;110_8
2022-09-07T06:45:00Z;1;0;4;ConsellDeCent Girona;110_8
2022-09-07T06:45:00Z;1;0;4;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:45:00Z;27;5;4;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:45:00Z;27;1;3;ConsellDeCent Rocafort;110_4
2022-09-07T06:45:00Z;13;0;0;Valencia EnriqueGranados;110_2
2022-09-07T06:45:00Z;70;0;12;Valencia Rocafort;110_1
2022-09-07T06:45:00Z;9;2;33;Valencia Girona;110_3
2022-09-07T06:50:00Z;11;0;33;Valencia Girona;110_3
2022-09-07T06:50:00Z;65;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T06:50:00Z;2;0;10;ConsellDeCent Girona;110_8
2022-09-07T06:50:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T06:50:00Z;34;2;2;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:50:00Z;50;0;7;Valencia Rocafort;110_1
2022-09-07T06:50:00Z;16;0;5;Valencia EnriqueGranados;110_2
2022-09-07T06:55:00Z;9;0;27;Valencia Girona;110_3
2022-09-07T06:55:00Z;11;2;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T06:55:00Z;47;2;3;ConsellDeCent Rocafort;110_4
2022-09-07T06:55:00Z;54;0;8;Valencia Rocafort;110_1
2022-09-07T06:55:00Z;3;0;4;ConsellDeCent Girona;110_8
2022-09-07T06:55:00Z;25;0;5;Valencia EnriqueGranados;110_2
2022-09-07T06:55:00Z;0;0;3;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:00:00Z;65;0;0;Valencia Rocafort;110_1
2022-09-07T07:00:00Z;2;0;3;ConsellDeCent Girona;110_8
2022-09-07T07:00:00Z;13;1;19;Valencia Girona;110_3
2022-09-07T07:00:00Z;13;4;2;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:00:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:00:00Z;46;1;5;ConsellDeCent Rocafort;110_4
2022-09-07T07:00:00Z;11;0;1;Valencia EnriqueGranados;110_2
2022-09-07T07:05:00Z;12;0;17;Valencia Girona;110_3
2022-09-07T07:05:00Z;77;0;1;Valencia Rocafort;110_1
2022-09-07T07:05:00Z;1;0;3;ConsellDeCent Girona;110_8
2022-09-07T07:05:00Z;50;0;7;ConsellDeCent Rocafort;110_4
2022-09-07T07:05:00Z;14;1;2;Valencia EnriqueGranados;110_2
2022-09-07T07:05:00Z;1;0;3;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:05:00Z;11;9;3;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:10:00Z;17;0;29;Valencia Girona;110_3
2022-09-07T07:10:00Z;22;0;0;Valencia EnriqueGranados;110_2
2022-09-07T07:10:00Z;3;0;0;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:10:00Z;17;8;6;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:10:00Z;83;0;2;Valencia Rocafort;110_1
2022-09-07T07:10:00Z;30;0;1;ConsellDeCent Rocafort;110_4
2022-09-07T07:10:00Z;3;0;1;ConsellDeCent Girona;110_8
2022-09-07T07:15:00Z;41;1;5;Valencia EnriqueGranados;110_2
2022-09-07T07:15:00Z;56;0;5;Valencia Rocafort;110_1
2022-09-07T07:15:00Z;2;0;5;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:15:00Z;22;1;4;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:15:00Z;58;2;11;ConsellDeCent Rocafort;110_4
2022-09-07T07:15:00Z;19;0;18;Valencia Girona;110_3
2022-09-07T07:15:00Z;3;0;5;ConsellDeCent Girona;110_8
2022-09-07T07:20:00Z;1;0;6;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:20:00Z;12;1;5;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:20:00Z;1;0;4;ConsellDeCent Girona;110_8
2022-09-07T07:20:00Z;56;0;3;Valencia Rocafort;110_1
2022-09-07T07:20:00Z;42;0;1;Valencia EnriqueGranados;110_2
2022-09-07T07:20:00Z;25;1;5;ConsellDeCent Rocafort;110_4
2022-09-07T07:20:00Z;28;1;18;Valencia Girona;110_3
2022-09-07T07:25:00Z;15;0;5;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:25:00Z;53;0;10;Valencia Rocafort;110_1
2022-09-07T07:25:00Z;29;1;7;ConsellDeCent Rocafort;110_4
2022-09-07T07:25:00Z;2;0;5;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:25:00Z;21;0;22;Valencia Girona;110_3
2022-09-07T07:25:00Z;2;0;0;ConsellDeCent Girona;110_8
2022-09-07T07:25:00Z;27;1;3;Valencia EnriqueGranados;110_2
2022-09-07T07:30:00Z;23;0;13;Valencia Girona;110_3
2022-09-07T07:30:00Z;31;3;5;Valencia EnriqueGranados;110_2
2022-09-07T07:30:00Z;15;6;0;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:30:00Z;31;1;16;ConsellDeCent Rocafort;110_4
2022-09-07T07:30:00Z;0;1;6;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:30:00Z;79;0;8;Valencia Rocafort;110_1
2022-09-07T07:30:00Z;3;3;4;ConsellDeCent Girona;110_8
2022-09-07T07:35:00Z;52;0;10;ConsellDeCent Rocafort;110_4
2022-09-07T07:35:00Z;20;2;13;Valencia Girona;110_3
2022-09-07T07:35:00Z;2;1;2;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:35:00Z;105;1;24;Valencia Rocafort;110_1
2022-09-07T07:35:00Z;11;0;7;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:35:00Z;5;3;4;ConsellDeCent Girona;110_8
2022-09-07T07:35:00Z;21;5;18;Valencia EnriqueGranados;110_2
2022-09-07T07:40:00Z;33;1;4;Valencia EnriqueGranados;110_2
2022-09-07T07:40:00Z;97;2;12;Valencia Rocafort;110_1
2022-09-07T07:40:00Z;26;2;5;Valencia Girona;110_3
2022-09-07T07:40:00Z;4;0;3;ConsellDeCent Girona;110_8
2022-09-07T07:40:00Z;2;0;4;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:40:00Z;17;1;3;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:40:00Z;21;0;8;ConsellDeCent Rocafort;110_4
2022-09-07T07:45:00Z;5;1;7;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:45:00Z;17;2;5;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:45:00Z;108;0;21;Valencia Rocafort;110_1
2022-09-07T07:45:00Z;4;1;8;ConsellDeCent Girona;110_8
2022-09-07T07:45:00Z;58;0;18;ConsellDeCent Rocafort;110_4
2022-09-07T07:45:00Z;35;1;8;Valencia EnriqueGranados;110_2
2022-09-07T07:45:00Z;14;0;2;Valencia Girona;110_3
2022-09-07T07:50:00Z;21;9;10;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:50:00Z;30;0;6;Valencia Girona;110_3
2022-09-07T07:50:00Z;56;1;15;ConsellDeCent Rocafort;110_4
2022-09-07T07:50:00Z;98;1;14;Valencia Rocafort;110_1
2022-09-07T07:50:00Z;46;3;18;Valencia EnriqueGranados;110_2
2022-09-07T07:50:00Z;2;3;6;ConsellDeCent Girona;110_8
2022-09-07T07:50:00Z;6;0;20;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:55:00Z;2;0;20;ConsellDeCent CompteBorrell;110_5
2022-09-07T07:55:00Z;25;4;7;ConsellDeCent EnriqueGranados;110_6
2022-09-07T07:55:00Z;112;0;17;Valencia Rocafort;110_1
2022-09-07T07:55:00Z;33;5;17;Valencia EnriqueGranados;110_2
2022-09-07T07:55:00Z;54;1;21;ConsellDeCent Rocafort;110_4
2022-09-07T07:55:00Z;3;0;10;ConsellDeCent Girona;110_8
2022-09-07T07:55:00Z;38;0;8;Valencia Girona;110_3
2022-09-07T08:00:00Z;26;0;9;Valencia Girona;110_3
2022-09-07T08:00:00Z;9;1;8;ConsellDeCent Girona;110_8
2022-09-07T08:00:00Z;2;0;22;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:00:00Z;104;0;16;Valencia Rocafort;110_1
2022-09-07T08:00:00Z;19;5;21;Valencia EnriqueGranados;110_2
2022-09-07T08:00:00Z;70;4;45;ConsellDeCent Rocafort;110_4
2022-09-07T08:00:00Z;28;16;1;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:05:00Z;71;2;33;ConsellDeCent Rocafort;110_4
2022-09-07T08:05:00Z;38;1;16;Valencia Girona;110_3
2022-09-07T08:05:00Z;4;4;36;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:05:00Z;12;1;8;ConsellDeCent Girona;110_8
2022-09-07T08:05:00Z;96;0;24;Valencia Rocafort;110_1
2022-09-07T08:05:00Z;17;4;12;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:05:00Z;48;4;24;Valencia EnriqueGranados;110_2
2022-09-07T08:10:00Z;25;0;17;Valencia Girona;110_3
2022-09-07T08:10:00Z;2;2;37;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:10:00Z;13;8;2;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:10:00Z;8;2;11;ConsellDeCent Girona;110_8
2022-09-07T08:10:00Z;57;10;9;Valencia EnriqueGranados;110_2
2022-09-07T08:10:00Z;51;3;42;ConsellDeCent Rocafort;110_4
2022-09-07T08:10:00Z;131;2;58;Valencia Rocafort;110_1
2022-09-07T08:15:00Z;4;3;9;ConsellDeCent Girona;110_8
2022-09-07T08:15:00Z;134;1;43;Valencia Rocafort;110_1
2022-09-07T08:15:00Z;17;4;12;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:15:00Z;54;1;24;ConsellDeCent Rocafort;110_4
2022-09-07T08:15:00Z;53;3;20;Valencia EnriqueGranados;110_2
2022-09-07T08:15:00Z;6;2;25;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:15:00Z;33;1;11;Valencia Girona;110_3
2022-09-07T08:20:00Z;7;4;8;ConsellDeCent Girona;110_8
2022-09-07T08:20:00Z;60;4;22;Valencia EnriqueGranados;110_2
2022-09-07T08:20:00Z;68;25;34;ConsellDeCent Rocafort;110_4
2022-09-07T08:20:00Z;130;0;39;Valencia Rocafort;110_1
2022-09-07T08:20:00Z;14;5;56;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:20:00Z;25;9;6;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:20:00Z;48;2;28;Valencia Girona;110_3
2022-09-07T08:25:00Z;125;4;26;Valencia Rocafort;110_1
2022-09-07T08:25:00Z;98;37;61;ConsellDeCent Rocafort;110_4
2022-09-07T08:25:00Z;64;4;24;Valencia EnriqueGranados;110_2
2022-09-07T08:25:00Z;13;3;9;ConsellDeCent Girona;110_8
2022-09-07T08:25:00Z;6;7;23;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:25:00Z;22;9;15;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:25:00Z;36;1;20;Valencia Girona;110_3
2022-09-07T08:30:00Z;14;2;11;ConsellDeCent Girona;110_8
2022-09-07T08:30:00Z;128;0;34;Valencia Rocafort;110_1
2022-09-07T08:30:00Z;94;8;24;Valencia EnriqueGranados;110_2
2022-09-07T08:30:00Z;6;4;29;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:30:00Z;118;40;79;ConsellDeCent Rocafort;110_4
2022-09-07T08:30:00Z;48;7;7;Valencia Girona;110_3
2022-09-07T08:30:00Z;28;6;16;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:35:00Z;58;4;24;Valencia Girona;110_3
2022-09-07T08:35:00Z;6;0;36;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:35:00Z;131;0;24;Valencia Rocafort;110_1
2022-09-07T08:35:00Z;106;46;48;ConsellDeCent Rocafort;110_4
2022-09-07T08:35:00Z;75;8;28;Valencia EnriqueGranados;110_2
2022-09-07T08:35:00Z;25;15;7;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:35:00Z;16;4;10;ConsellDeCent Girona;110_8
2022-09-07T08:40:00Z;70;5;16;Valencia Girona;110_3
2022-09-07T08:40:00Z;113;37;57;ConsellDeCent Rocafort;110_4
2022-09-07T08:40:00Z;110;6;43;Valencia EnriqueGranados;110_2
2022-09-07T08:40:00Z;11;4;33;ConsellDeCent Girona;110_8
2022-09-07T08:40:00Z;21;20;14;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:40:00Z;138;4;38;Valencia Rocafort;110_1
2022-09-07T08:40:00Z;11;6;31;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:45:00Z;21;18;17;ConsellDeCent EnriqueGranados;110_6
2022-09-07T08:45:00Z;82;28;87;ConsellDeCent Rocafort;110_4
2022-09-07T08:45:00Z;84;11;40;Valencia Girona;110_3
2022-09-07T08:45:00Z;7;3;26;ConsellDeCent Girona;110_8
2022-09-07T08:45:00Z;107;1;42;Valencia Rocafort;110_1
2022-09-07T08:45:00Z;11;6;26;ConsellDeCent CompteBorrell;110_5
2022-09-07T08:45:00Z;104;20;46;Valencia EnriqueGranados;110_2
2022-09-07T08:50:00Z;9;3;58;ConsellDeCent CompteBorrell;110_5
